trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,rep,response_mode,model,temperature,seed,letter,chose_gamble,raw,discarded,latency_s,ts_utc
267,4,gain,0,29,71,0.55,1.3466,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.527,2026-07-04T21:46:45+00:00
509,8,gain,0,62,263,0.33,1.3998,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.633,2026-07-04T21:46:46+00:00
2051,34,neutral,0,52,96,0.63,1.1631,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.653,2026-07-04T21:46:47+00:00
1972,32,mixed,131,131,236,0.57,1.0269,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.879,2026-07-04T21:46:48+00:00
1632,27,neutral,0,166,433,0.53,1.3825,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.542,2026-07-04T21:46:48+00:00
60,1,neutral,0,58,116,0.66,1.32,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.546,2026-07-04T21:46:49+00:00
564,9,gain,0,49,153,0.26,0.8118,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.601,2026-07-04T21:46:49+00:00
1909,31,mixed,51,51,151,0.29,0.8586,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.541,2026-07-04T21:46:50+00:00
1283,21,gain,0,106,206,0.73,1.4187,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.961,2026-07-04T21:46:51+00:00
1226,20,gain,0,186,266,0.63,0.901,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.657,2026-07-04T21:46:52+00:00
1738,28,mixed,132,132,181,0.76,1.0421,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.538,2026-07-04T21:46:52+00:00
989,16,gain,0,139,234,0.6,1.0101,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.576,2026-07-04T21:46:53+00:00
1326,22,neutral,0,81,163,0.72,1.4489,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.68,2026-07-04T21:46:54+00:00
1688,28,neutral,0,132,181,0.76,1.0421,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.56,2026-07-04T21:46:54+00:00
1146,19,neutral,0,64,122,0.49,0.9341,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.6,2026-07-04T21:46:55+00:00
1550,25,mixed,124,124,207,0.76,1.2687,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.899,2026-07-04T21:46:56+00:00
136,2,neutral,0,162,661,0.26,1.0609,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.606,2026-07-04T21:46:57+00:00
362,6,neutral,0,94,101,0.71,0.7629,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.834,2026-07-04T21:46:58+00:00
1571,26,neutral,0,59,151,0.36,0.9214,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.741,2026-07-04T21:46:58+00:00
1800,30,neutral,0,149,447,0.26,0.78,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.607,2026-07-04T21:46:59+00:00
2436,18,dominant,0,41,92,1.0,2.2439,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.816,2026-07-04T21:47:00+00:00
1613,26,mixed,59,59,151,0.36,0.9214,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,4.525,2026-07-04T21:47:05+00:00
2438,19,dominant,0,64,95,1.0,1.4844,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.539,2026-07-04T21:47:05+00:00
205,3,gain,0,46,158,0.33,1.1335,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.634,2026-07-04T21:47:06+00:00
1258,20,mixed,186,186,266,0.63,0.901,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.658,2026-07-04T21:47:07+00:00
40,0,mixed,186,186,984,0.26,1.3755,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.723,2026-07-04T21:47:07+00:00
1109,18,gain,0,41,61,0.58,0.8629,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.576,2026-07-04T21:47:08+00:00
364,6,neutral,0,94,101,0.71,0.7629,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.568,2026-07-04T21:47:09+00:00
329,5,gain,0,162,381,0.46,1.0819,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.631,2026-07-04T21:47:09+00:00
1934,32,neutral,0,131,236,0.57,1.0269,3,False,0,text,claude-haiku-4-5-20251001,1.0,42,A,1,A,0,0.452,2026-07-04T21:47:10+00:00
1929,32,neutral,0,131,236,0.57,1.0269,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.138,2026-07-04T21:47:11+00:00
1431,23,mixed,91,91,626,0.23,1.5822,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.546,2026-07-04T21:47:12+00:00
2025,33,mixed,142,142,446,0.53,1.6646,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.574,2026-07-04T21:47:12+00:00
2132,35,gain,0,91,133,0.68,0.9938,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.861,2026-07-04T21:47:13+00:00
1347,22,gain,0,81,163,0.72,1.4489,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.553,2026-07-04T21:47:14+00:00
515,8,gain,0,62,263,0.33,1.3998,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,3.383,2026-07-04T21:47:17+00:00
398,6,gain,0,94,101,0.71,0.7629,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.647,2026-07-04T21:47:18+00:00
1281,21,gain,0,106,206,0.73,1.4187,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.556,2026-07-04T21:47:18+00:00
1816,30,neutral,0,149,447,0.26,0.78,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.753,2026-07-04T21:47:19+00:00
72,1,neutral,0,58,116,0.66,1.32,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.579,2026-07-04T21:47:20+00:00
1578,26,neutral,0,59,151,0.36,0.9214,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.541,2026-07-04T21:47:21+00:00
152,2,gain,0,162,661,0.26,1.0609,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.555,2026-07-04T21:47:21+00:00
2468,34,dominant,0,52,73,1.0,1.4038,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.556,2026-07-04T21:47:22+00:00
468,7,mixed,63,63,98,0.64,0.9956,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.792,2026-07-04T21:47:23+00:00
906,15,neutral,0,82,113,0.74,1.0198,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.532,2026-07-04T21:47:23+00:00
2439,19,dominant,0,64,95,1.0,1.4844,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.647,2026-07-04T21:47:24+00:00
220,3,mixed,46,46,158,0.33,1.1335,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.607,2026-07-04T21:47:25+00:00
1609,26,mixed,59,59,151,0.36,0.9214,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.818,2026-07-04T21:47:25+00:00
2470,35,dominant,0,91,127,1.0,1.3956,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.971,2026-07-04T21:47:26+00:00
83,1,gain,0,58,116,0.66,1.32,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.619,2026-07-04T21:47:27+00:00
1067,17,mixed,117,117,362,0.42,1.2995,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.498,2026-07-04T21:47:29+00:00
1667,27,mixed,166,166,433,0.53,1.3825,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,2.483,2026-07-04T21:47:31+00:00
241,4,neutral,0,29,71,0.55,1.3466,0,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.6,2026-07-04T21:47:32+00:00
2416,8,dominant,0,62,75,1.0,1.2097,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.666,2026-07-04T21:47:33+00:00
1880,31,gain,0,51,151,0.29,0.8586,0,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.444,2026-07-04T21:47:33+00:00
1155,19,neutral,0,64,122,0.49,0.9341,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.585,2026-07-04T21:47:34+00:00
2237,37,neutral,0,151,252,0.68,1.1348,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.648,2026-07-04T21:47:34+00:00
1926,32,neutral,0,131,236,0.57,1.0269,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.66,2026-07-04T21:47:35+00:00
1527,25,gain,0,124,207,0.76,1.2687,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.666,2026-07-04T21:47:36+00:00
2129,35,gain,0,91,133,0.68,0.9938,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.627,2026-07-04T21:47:37+00:00
789,13,neutral,0,72,88,0.64,0.7822,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.807,2026-07-04T21:47:38+00:00
1438,23,mixed,91,91,626,0.23,1.5822,4,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.472,2026-07-04T21:47:39+00:00
1193,19,mixed,64,64,122,0.49,0.9341,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.674,2026-07-04T21:47:41+00:00
2026,33,mixed,142,142,446,0.53,1.6646,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.555,2026-07-04T21:47:41+00:00
2005,33,gain,0,142,446,0.53,1.6646,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.668,2026-07-04T21:47:42+00:00
1436,23,mixed,91,91,626,0.23,1.5822,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.544,2026-07-04T21:47:43+00:00
1869,31,neutral,0,51,151,0.29,0.8586,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.669,2026-07-04T21:47:43+00:00
570,9,gain,0,49,153,0.26,0.8118,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.828,2026-07-04T21:47:44+00:00
1710,28,gain,0,132,181,0.76,1.0421,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,4.074,2026-07-04T21:47:48+00:00
501,8,gain,0,62,263,0.33,1.3998,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.676,2026-07-04T21:47:49+00:00
383,6,gain,0,94,101,0.71,0.7629,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.623,2026-07-04T21:47:50+00:00
2305,38,gain,0,183,609,0.38,1.2646,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.586,2026-07-04T21:47:50+00:00
2029,33,mixed,142,142,446,0.53,1.6646,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.58,2026-07-04T21:47:51+00:00
1629,27,neutral,0,166,433,0.53,1.3825,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.54,2026-07-04T21:47:52+00:00
197,3,neutral,0,46,158,0.33,1.1335,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.635,2026-07-04T21:47:52+00:00
1086,18,neutral,0,41,61,0.58,0.8629,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.657,2026-07-04T21:47:53+00:00
1148,19,neutral,0,64,122,0.49,0.9341,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.934,2026-07-04T21:47:54+00:00
667,11,neutral,0,54,68,0.81,1.02,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.711,2026-07-04T21:47:55+00:00
1106,18,gain,0,41,61,0.58,0.8629,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.654,2026-07-04T21:47:56+00:00
1627,27,neutral,0,166,433,0.53,1.3825,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.643,2026-07-04T21:47:56+00:00
396,6,gain,0,94,101,0.71,0.7629,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.536,2026-07-04T21:47:57+00:00
2379,39,gain,0,178,567,0.32,1.0193,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.591,2026-07-04T21:47:57+00:00
1956,32,gain,0,131,236,0.57,1.0269,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.658,2026-07-04T21:47:58+00:00
592,9,mixed,49,49,153,0.26,0.8118,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.69,2026-07-04T21:47:59+00:00
1848,30,mixed,149,149,447,0.26,0.78,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.626,2026-07-04T21:48:00+00:00
610,10,neutral,0,111,278,0.58,1.4526,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.722,2026-07-04T21:48:00+00:00
351,5,mixed,162,162,381,0.46,1.0819,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.566,2026-07-04T21:48:01+00:00
928,15,gain,0,82,113,0.74,1.0198,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.542,2026-07-04T21:48:02+00:00
2189,36,gain,0,98,227,0.47,1.0887,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.6,2026-07-04T21:48:02+00:00
1150,19,neutral,0,64,122,0.49,0.9341,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.658,2026-07-04T21:48:03+00:00
1777,29,gain,0,79,81,0.83,0.851,4,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.461,2026-07-04T21:48:04+00:00
1690,28,neutral,0,132,181,0.76,1.0421,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.559,2026-07-04T21:48:04+00:00
1653,27,gain,0,166,433,0.53,1.3825,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.65,2026-07-04T21:48:05+00:00
1267,21,neutral,0,106,206,0.73,1.4187,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.789,2026-07-04T21:48:06+00:00
1744,29,neutral,0,79,81,0.83,0.851,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.721,2026-07-04T21:48:06+00:00
2297,38,neutral,0,183,609,0.38,1.2646,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.577,2026-07-04T21:48:07+00:00
1604,26,mixed,59,59,151,0.36,0.9214,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.579,2026-07-04T21:48:08+00:00
875,14,gain,0,81,201,0.68,1.6874,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.156,2026-07-04T21:48:09+00:00
635,10,gain,0,111,278,0.58,1.4526,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,3.19,2026-07-04T21:48:12+00:00
508,8,gain,0,62,263,0.33,1.3998,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.732,2026-07-04T21:48:13+00:00
820,13,mixed,72,72,88,0.64,0.7822,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.63,2026-07-04T21:48:14+00:00
2293,38,neutral,0,183,609,0.38,1.2646,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.595,2026-07-04T21:48:14+00:00
1562,26,neutral,0,59,151,0.36,0.9214,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.579,2026-07-04T21:48:15+00:00
2302,38,gain,0,183,609,0.38,1.2646,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.537,2026-07-04T21:48:16+00:00
1088,18,neutral,0,41,61,0.58,0.8629,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.613,2026-07-04T21:48:16+00:00
2096,34,mixed,52,52,96,0.63,1.1631,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.56,2026-07-04T21:48:17+00:00
2023,33,mixed,142,142,446,0.53,1.6646,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.861,2026-07-04T21:48:18+00:00
1200,20,neutral,0,186,266,0.63,0.901,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.733,2026-07-04T21:48:19+00:00
2179,36,neutral,0,98,227,0.47,1.0887,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.562,2026-07-04T21:48:19+00:00
239,3,mixed,46,46,158,0.33,1.1335,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.573,2026-07-04T21:48:20+00:00
2337,38,mixed,183,183,609,0.38,1.2646,4,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,2.784,2026-07-04T21:48:23+00:00
1038,17,neutral,0,117,362,0.42,1.2995,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.613,2026-07-04T21:48:23+00:00
284,4,mixed,29,29,71,0.55,1.3466,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.862,2026-07-04T21:48:24+00:00
2024,33,mixed,142,142,446,0.53,1.6646,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.577,2026-07-04T21:48:25+00:00
2367,39,gain,0,178,567,0.32,1.0193,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.762,2026-07-04T21:48:27+00:00
2027,33,mixed,142,142,446,0.53,1.6646,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.663,2026-07-04T21:48:27+00:00
1740,29,neutral,0,79,81,0.83,0.851,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.542,2026-07-04T21:48:28+00:00
2002,33,gain,0,142,446,0.53,1.6646,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.571,2026-07-04T21:48:29+00:00
2053,34,neutral,0,52,96,0.63,1.1631,3,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.453,2026-07-04T21:48:29+00:00
1273,21,neutral,0,106,206,0.73,1.4187,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.574,2026-07-04T21:48:30+00:00
972,16,neutral,0,139,234,0.6,1.0101,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.531,2026-07-04T21:48:30+00:00
2061,34,gain,0,52,96,0.63,1.1631,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.66,2026-07-04T21:48:31+00:00
703,11,mixed,54,54,68,0.81,1.02,0,False,1,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.557,2026-07-04T21:48:32+00:00
2104,35,neutral,0,91,133,0.68,0.9938,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.589,2026-07-04T21:48:32+00:00
849,14,neutral,0,81,201,0.68,1.6874,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.975,2026-07-04T21:48:33+00:00
1543,25,mixed,124,124,207,0.76,1.2687,0,False,1,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.619,2026-07-04T21:48:34+00:00
2112,35,neutral,0,91,133,0.68,0.9938,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.765,2026-07-04T21:48:35+00:00
76,1,neutral,0,58,116,0.66,1.32,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.669,2026-07-04T21:48:36+00:00
2449,24,dominant,0,168,221,1.0,1.3155,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.808,2026-07-04T21:48:36+00:00
1389,23,neutral,0,91,626,0.23,1.5822,2,True,1,text,claude-haiku-4-5-20251001,1.0,42,A,0,A,0,2.322,2026-07-04T21:48:39+00:00
1236,20,gain,0,186,266,0.63,0.901,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.678,2026-07-04T21:48:40+00:00
929,15,gain,0,82,113,0.74,1.0198,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.658,2026-07-04T21:48:40+00:00
556,9,neutral,0,49,153,0.26,0.8118,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.613,2026-07-04T21:48:41+00:00
44,0,mixed,186,186,984,0.26,1.3755,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.524,2026-07-04T21:48:42+00:00
1474,24,gain,0,168,214,0.76,0.9681,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.738,2026-07-04T21:48:42+00:00
1175,19,gain,0,64,122,0.49,0.9341,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.58,2026-07-04T21:48:43+00:00
237,3,mixed,46,46,158,0.33,1.1335,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.743,2026-07-04T21:48:44+00:00
832,13,mixed,72,72,88,0.64,0.7822,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.892,2026-07-04T21:48:46+00:00
1080,18,neutral,0,41,61,0.58,0.8629,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.07,2026-07-04T21:48:47+00:00
236,3,mixed,46,46,158,0.33,1.1335,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.566,2026-07-04T21:48:47+00:00
321,5,gain,0,162,381,0.46,1.0819,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.758,2026-07-04T21:48:48+00:00
656,10,mixed,111,111,278,0.58,1.4526,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.613,2026-07-04T21:48:49+00:00
543,9,neutral,0,49,153,0.26,0.8118,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.531,2026-07-04T21:48:51+00:00
629,10,gain,0,111,278,0.58,1.4526,2,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.515,2026-07-04T21:48:51+00:00
923,15,gain,0,82,113,0.74,1.0198,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.646,2026-07-04T21:48:52+00:00
215,3,gain,0,46,158,0.33,1.1335,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.817,2026-07-04T21:48:53+00:00
1478,24,gain,0,168,214,0.76,0.9681,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.562,2026-07-04T21:48:53+00:00
2017,33,gain,0,142,446,0.53,1.6646,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.537,2026-07-04T21:48:54+00:00
714,11,mixed,54,54,68,0.81,1.02,3,False,0,text,claude-haiku-4-5-20251001,1.0,42,A,1,A,0,0.545,2026-07-04T21:48:54+00:00
1640,27,gain,0,166,433,0.53,1.3825,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.533,2026-07-04T21:48:55+00:00
489,8,neutral,0,62,263,0.33,1.3998,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.94,2026-07-04T21:48:56+00:00
286,4,mixed,29,29,71,0.55,1.3466,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.567,2026-07-04T21:48:57+00:00
1951,32,gain,0,131,236,0.57,1.0269,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.65,2026-07-04T21:48:57+00:00
1822,30,gain,0,149,447,0.26,0.78,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.553,2026-07-04T21:48:58+00:00
1664,27,mixed,166,166,433,0.53,1.3825,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.616,2026-07-04T21:48:59+00:00
