instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p2,811,27,neutral,0,166,433,0.53,1.3825,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.49803,0.87264,0,massA=0.435 massB=0.438
p2,1060,35,gain,0,91,133,0.68,0.9938,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.60954,0.8326,0,massA=0.325 massB=0.508
p2,185,6,neutral,0,94,101,0.71,0.7629,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.95743,0.96468,0,massA=0.924 massB=0.0411
p2,155,5,neutral,0,162,381,0.46,1.0819,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.90156,0.95868,0,massA=0.864 massB=0.0944
p2,533,17,mixed,117,117,362,0.42,1.2995,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.57939,0.9371,0,massA=0.543 massB=0.394
p2,1118,37,neutral,0,151,252,0.68,1.1348,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.89516,0.82735,0,massA=0.0867 massB=0.741
p2,1192,39,mixed,178,178,567,0.32,1.0193,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.42442,0.94011,0,massA=0.541 massB=0.399
p2,692,23,neutral,0,91,626,0.23,1.5822,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.65667,0.94049,0,massA=0.323 massB=0.618
p2,582,19,gain,0,64,122,0.49,0.9341,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39795,0.91998,0,massA=0.554 massB=0.366
p2,852,28,gain,0,132,181,0.76,1.0421,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.52343,0.92499,0,massA=0.441 massB=0.484
p2,667,22,neutral,0,81,163,0.72,1.4489,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.77321,0.95791,0,massA=0.741 massB=0.217
p2,716,23,mixed,91,91,626,0.23,1.5822,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.55833,0.92895,0,massA=0.41 massB=0.519
p2,1090,36,gain,0,98,227,0.47,1.0887,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.5756,0.82982,0,massA=0.352 massB=0.478
p2,424,14,neutral,0,81,201,0.68,1.6874,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.83815,0.95536,0,massA=0.155 massB=0.801
p2,676,22,gain,0,81,163,0.72,1.4489,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7578,0.87365,0,massA=0.212 massB=0.662
p2,189,6,neutral,0,94,101,0.71,0.7629,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.57557,0.49798,0,massA=0.287 massB=0.211
p2,151,5,neutral,0,162,381,0.46,1.0819,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.49998,0.87828,0,massA=0.439 massB=0.439
p2,952,31,mixed,51,51,151,0.29,0.8586,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.42824,0.94239,0,massA=0.539 massB=0.404
p2,563,18,mixed,41,41,61,0.58,0.8629,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.48047,0.93443,0,massA=0.449 massB=0.485
p2,178,5,mixed,162,162,381,0.46,1.0819,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.73336,0.65726,0,massA=0.175 massB=0.482
p2,1033,34,gain,0,52,96,0.63,1.1631,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.33631,0.92201,0,massA=0.31 massB=0.612
p2,863,28,mixed,132,132,181,0.76,1.0421,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.61693,0.94333,0,massA=0.582 massB=0.361
p2,402,13,gain,0,72,88,0.64,0.7822,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.44169,0.91851,0,massA=0.513 massB=0.406
p2,675,22,gain,0,81,163,0.72,1.4489,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.78922,0.93196,0,massA=0.736 massB=0.196
p2,187,6,neutral,0,94,101,0.71,0.7629,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.70578,0.9575,0,massA=0.676 massB=0.282
p2,805,26,mixed,59,59,151,0.36,0.9214,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.44552,0.94078,0,massA=0.419 massB=0.522
p2,1084,36,neutral,0,98,227,0.47,1.0887,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.72643,0.95362,0,massA=0.261 massB=0.693
p2,825,27,gain,0,166,433,0.53,1.3825,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.8762,0.94505,0,massA=0.828 massB=0.117
p2,1116,37,neutral,0,151,252,0.68,1.1348,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.90599,0.9462,0,massA=0.089 massB=0.857
p2,1132,37,mixed,151,151,252,0.68,1.1348,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.49415,0.94718,0,massA=0.479 massB=0.468
p2,512,17,neutral,0,117,362,0.42,1.2995,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.48049,0.93136,0,massA=0.484 massB=0.448
p2,815,27,neutral,0,166,433,0.53,1.3825,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.88483,0.95981,0,massA=0.849 massB=0.111
p2,574,19,neutral,0,64,122,0.49,0.9341,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7009,0.95349,0,massA=0.285 massB=0.668
p2,698,23,neutral,0,91,626,0.23,1.5822,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.78859,0.79492,0,massA=0.168 massB=0.627
p2,910,30,gain,0,149,447,0.26,0.78,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.50978,0.83719,0,massA=0.41 massB=0.427
p2,843,28,neutral,0,132,181,0.76,1.0421,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.68086,0.9279,0,massA=0.632 massB=0.296
p2,527,17,gain,0,117,362,0.42,1.2995,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.07893,0.90391,0,massA=0.0713 massB=0.833
p2,1187,39,gain,0,178,567,0.32,1.0193,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.07237,0.92549,0,massA=0.067 massB=0.859
p2,1092,36,gain,0,98,227,0.47,1.0887,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.54094,0.93039,0,massA=0.427 massB=0.503
p2,1002,33,gain,0,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.56987,0.93055,0,massA=0.4 massB=0.53
p2,285,9,gain,0,49,153,0.26,0.8118,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.43205,0.92986,0,massA=0.402 massB=0.528
p2,245,8,neutral,0,62,263,0.33,1.3998,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.82217,0.9564,0,massA=0.786 massB=0.17
p2,1181,39,gain,0,178,567,0.32,1.0193,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.23934,0.87523,0,massA=0.209 massB=0.666
p2,130,4,gain,0,29,71,0.55,1.3466,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.5889,0.81413,0,massA=0.335 massB=0.479
p2,888,29,gain,0,79,81,0.83,0.851,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.57178,0.6447,0,massA=0.276 massB=0.369
p2,630,21,neutral,0,106,206,0.73,1.4187,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.72488,0.86636,0,massA=0.238 massB=0.628
p2,85,2,mixed,162,162,661,0.26,1.0609,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53509,0.93924,0,massA=0.503 massB=0.437
p2,403,13,gain,0,72,88,0.64,0.7822,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.20817,0.92884,0,massA=0.193 massB=0.735
p2,1246,23,dominant,0,91,132,1.0,1.4505,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.82559,0.85954,0,massA=0.15 massB=0.71
p2,146,4,mixed,29,29,71,0.55,1.3466,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.55447,0.93727,0,massA=0.418 massB=0.52
p2,433,14,gain,0,81,201,0.68,1.6874,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.31911,0.92224,0,massA=0.294 massB=0.628
p2,1215,7,dominant,0,63,81,1.0,1.2857,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.66366,0.93608,0,massA=0.621 massB=0.315
p2,1100,36,mixed,98,98,227,0.47,1.0887,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.44941,0.88235,0,massA=0.486 massB=0.397
p2,850,28,gain,0,132,181,0.76,1.0421,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.67919,0.83239,0,massA=0.267 massB=0.565
p2,197,6,gain,0,94,101,0.71,0.7629,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.27357,0.89865,0,massA=0.246 massB=0.653
p2,565,18,mixed,41,41,61,0.58,0.8629,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.46101,0.93755,0,massA=0.432 massB=0.505
p2,1075,35,mixed,91,91,133,0.68,0.9938,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.56793,0.94703,0,massA=0.538 massB=0.409
p2,895,29,mixed,79,79,81,0.83,0.851,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.4244,0.93751,0,massA=0.398 massB=0.54
p2,1242,21,dominant,0,106,147,1.0,1.3868,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.87998,0.90339,0,massA=0.108 massB=0.795
p2,572,19,neutral,0,64,122,0.49,0.9341,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.56603,0.92463,0,massA=0.401 massB=0.523
p2,441,14,mixed,81,81,201,0.68,1.6874,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.24077,0.86214,0,massA=0.208 massB=0.655
p2,233,7,mixed,63,63,98,0.64,0.9956,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.5832,0.94139,0,massA=0.549 massB=0.392
p2,89,2,mixed,162,162,661,0.26,1.0609,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.29097,0.70308,0,massA=0.205 massB=0.499
p2,395,13,neutral,0,72,88,0.64,0.7822,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.90763,0.96295,0,massA=0.874 massB=0.0889
p2,886,29,gain,0,79,81,0.83,0.851,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.62613,0.89848,0,massA=0.336 massB=0.563
p2,1244,22,dominant,0,81,109,1.0,1.3457,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.85967,0.85967,0,massA=0.121 massB=0.739
p2,1177,39,neutral,0,178,567,0.32,1.0193,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.51562,0.95934,0,massA=0.495 massB=0.465
p2,337,11,neutral,0,54,68,0.81,1.02,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.62977,0.95962,0,massA=0.604 massB=0.355
p2,156,5,neutral,0,162,381,0.46,1.0819,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.73564,0.94418,0,massA=0.25 massB=0.695
p2,1055,35,neutral,0,91,133,0.68,0.9938,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.92969,0.96032,0,massA=0.893 massB=0.0675
p2,794,26,gain,0,59,151,0.36,0.9214,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.42825,0.95678,0,massA=0.547 massB=0.41
p2,1174,39,neutral,0,178,567,0.32,1.0193,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.69596,0.95906,0,massA=0.292 massB=0.667
p2,1106,36,mixed,98,98,227,0.47,1.0887,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.63523,0.93929,0,massA=0.343 massB=0.597
p2,739,24,gain,0,168,214,0.76,0.9681,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.49217,0.5535,0,massA=0.272 massB=0.281
p2,1213,6,dominant,0,94,128,1.0,1.3617,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.92135,0.63877,0,massA=0.589 massB=0.0502
p2,3,0,neutral,0,186,984,0.26,1.3755,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.33284,0.92583,0,massA=0.308 massB=0.618
p2,681,22,mixed,81,81,163,0.72,1.4489,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.26894,0.87428,0,massA=0.235 massB=0.639
p2,1204,2,dominant,0,162,174,1.0,1.0741,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.78924,0.82668,0,massA=0.174 massB=0.652
p2,936,31,neutral,0,51,151,0.29,0.8586,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.62978,0.95644,0,massA=0.354 massB=0.602
p2,1152,38,gain,0,183,609,0.38,1.2646,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.44169,0.92918,0,massA=0.519 massB=0.41
p2,354,11,mixed,54,54,68,0.81,1.02,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.46491,0.9505,0,massA=0.509 massB=0.442
p2,1144,38,neutral,0,183,609,0.38,1.2646,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.63884,0.95332,0,massA=0.344 massB=0.609
p2,1050,35,neutral,0,91,133,0.68,0.9938,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.81524,0.84817,0,massA=0.157 massB=0.691
p2,975,32,gain,0,131,236,0.57,1.0269,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.83439,0.94058,0,massA=0.785 massB=0.156
p2,1143,38,neutral,0,183,609,0.38,1.2646,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39604,0.91282,0,massA=0.362 massB=0.551
p2,1119,37,neutral,0,151,252,0.68,1.1348,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.51561,0.58313,0,massA=0.301 massB=0.282
p2,290,9,mixed,49,49,153,0.26,0.8118,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.41302,0.87058,0,massA=0.511 massB=0.36
p2,819,27,neutral,0,166,433,0.53,1.3825,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.47073,0.59728,0,massA=0.281 massB=0.316
p2,627,20,mixed,186,186,266,0.63,0.901,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.22678,0.92057,0,massA=0.209 massB=0.712
p2,1048,34,mixed,52,52,96,0.63,1.1631,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.767,0.67767,0,massA=0.158 massB=0.52
p2,538,17,mixed,117,117,362,0.42,1.2995,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.70172,0.65371,0,massA=0.195 massB=0.459
p2,495,16,gain,0,139,234,0.6,1.0101,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.87407,0.94391,0,massA=0.825 massB=0.119
p2,971,32,gain,0,131,236,0.57,1.0269,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.35576,0.8635,0,massA=0.307 massB=0.556
p2,59,1,mixed,58,58,116,0.66,1.32,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.25238,0.70606,0,massA=0.178 massB=0.528
p2,728,24,neutral,0,168,214,0.76,0.9681,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.94013,0.83689,0,massA=0.0501 massB=0.787
p2,892,29,mixed,79,79,81,0.83,0.851,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.17782,0.93323,0,massA=0.767 massB=0.166
p2,221,7,gain,0,63,98,0.64,0.9956,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.27825,0.86466,0,massA=0.241 massB=0.624
p2,200,6,mixed,94,94,101,0.71,0.7629,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.37755,0.87145,0,massA=0.542 massB=0.329
p2,1047,34,mixed,52,52,96,0.63,1.1631,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.20947,0.92297,0,massA=0.193 massB=0.73
p2,497,16,gain,0,139,234,0.6,1.0101,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.25534,0.90996,0,massA=0.232 massB=0.678
p2,653,21,mixed,106,106,206,0.73,1.4187,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.64779,0.9438,0,massA=0.611 massB=0.332
p2,801,26,mixed,59,59,151,0.36,0.9214,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.18476,0.86407,0,massA=0.16 massB=0.704
p2,995,33,neutral,0,142,446,0.53,1.6646,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.81285,0.95952,0,massA=0.78 massB=0.18
p2,718,23,mixed,91,91,626,0.23,1.5822,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.71781,0.67359,0,massA=0.19 massB=0.484
p2,217,7,neutral,0,63,98,0.64,0.9956,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.69761,0.9551,0,massA=0.666 massB=0.289
p2,507,16,mixed,139,139,234,0.6,1.0101,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.20561,0.91724,0,massA=0.189 massB=0.729
p2,1270,35,dominant,0,91,107,1.0,1.1758,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.83005,0.86454,0,massA=0.147 massB=0.718
p2,756,25,neutral,0,124,207,0.76,1.2687,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.91023,0.94523,0,massA=0.0849 massB=0.86
p2,789,26,neutral,0,59,151,0.36,0.9214,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.30403,0.63886,0,massA=0.194 massB=0.445
p2,405,13,gain,0,72,88,0.64,0.7822,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.43013,0.93797,0,massA=0.403 massB=0.535
p2,259,8,gain,0,62,263,0.33,1.3998,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.2697,0.59442,0,massA=0.16 massB=0.434
p2,598,19,mixed,64,64,122,0.49,0.9341,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.67148,0.62921,0,massA=0.207 massB=0.422
p2,658,21,mixed,106,106,206,0.73,1.4187,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.72331,0.65445,0,massA=0.181 massB=0.473
p2,1093,36,gain,0,98,227,0.47,1.0887,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.22815,0.93349,0,massA=0.213 massB=0.721
p2,341,11,gain,0,54,68,0.81,1.02,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.27825,0.87254,0,massA=0.243 massB=0.63
p2,1140,38,neutral,0,183,609,0.38,1.2646,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.68764,0.85101,0,massA=0.266 massB=0.585
p2,1077,35,mixed,91,91,133,0.68,0.9938,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.19559,0.92038,0,massA=0.18 massB=0.74
p2,27,0,mixed,186,186,984,0.26,1.3755,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.18011,0.92558,0,massA=0.167 massB=0.759
p2,1162,38,mixed,183,183,609,0.38,1.2646,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.45327,0.94614,0,massA=0.517 massB=0.429
p2,879,29,neutral,0,79,81,0.83,0.851,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.66191,0.45846,0,massA=0.303 massB=0.155
p2,469,15,gain,0,82,113,0.74,1.0198,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.47461,0.57243,0,massA=0.272 massB=0.301
p2,857,28,gain,0,132,181,0.76,1.0421,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.31069,0.91152,0,massA=0.283 massB=0.628
p2,347,11,gain,0,54,68,0.81,1.02,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.13207,0.9125,0,massA=0.121 massB=0.792
p2,684,22,mixed,81,81,163,0.72,1.4489,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.62796,0.94515,0,massA=0.352 massB=0.594
p2,370,12,gain,0,164,541,0.38,1.2535,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.63704,0.83887,0,massA=0.304 massB=0.534
p2,541,18,neutral,0,41,61,0.58,0.8629,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.6206,0.86022,0,massA=0.534 massB=0.326
p2,816,27,neutral,0,166,433,0.53,1.3825,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.79182,0.94205,0,massA=0.196 massB=0.746
p2,335,11,neutral,0,54,68,0.81,1.02,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.94619,0.96814,0,massA=0.916 massB=0.0521
p2,1110,37,neutral,0,151,252,0.68,1.1348,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.81048,0.86066,0,massA=0.163 massB=0.698
p2,398,13,neutral,0,72,88,0.64,0.7822,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.83005,0.77234,0,massA=0.131 massB=0.641
p2,34,1,neutral,0,58,116,0.66,1.32,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.84797,0.95323,0,massA=0.145 massB=0.808
p2,664,22,neutral,0,81,163,0.72,1.4489,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.862,0.95633,0,massA=0.132 massB=0.824
p2,342,11,gain,0,54,68,0.81,1.02,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.42634,0.91973,0,massA=0.528 massB=0.392
p2,458,15,neutral,0,82,113,0.74,1.0198,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.97676,0.85286,0,massA=0.0198 massB=0.833
p2,1036,34,gain,0,52,96,0.63,1.1631,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.71701,0.88756,0,massA=0.251 massB=0.636
p2,592,19,mixed,64,64,122,0.49,0.9341,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39421,0.94321,0,massA=0.571 massB=0.372
p2,380,12,mixed,164,164,541,0.38,1.2535,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.434,0.86496,0,massA=0.49 massB=0.375
p2,953,31,mixed,51,51,151,0.29,0.8586,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.5039,0.93983,0,massA=0.474 massB=0.466
p2,442,14,mixed,81,81,201,0.68,1.6874,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.50782,0.94672,0,massA=0.466 massB=0.481
p2,275,9,neutral,0,49,153,0.26,0.8118,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.78661,0.96415,0,massA=0.758 massB=0.206
p2,795,26,gain,0,59,151,0.36,0.9214,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.57175,0.93952,0,massA=0.537 massB=0.402
p2,646,21,gain,0,106,206,0.73,1.4187,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.71224,0.89607,0,massA=0.258 massB=0.638
p2,954,31,mixed,51,51,151,0.29,0.8586,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.50978,0.94458,0,massA=0.463 massB=0.482
p2,284,9,gain,0,49,153,0.26,0.8118,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.32768,0.9529,0,massA=0.641 massB=0.312
p2,135,4,gain,0,29,71,0.55,1.3466,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.82218,0.9425,0,massA=0.775 massB=0.168
p2,360,12,neutral,0,164,541,0.38,1.2535,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7677,0.83898,0,massA=0.195 massB=0.644
p2,1038,34,gain,0,52,96,0.63,1.1631,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.73943,0.68398,0,massA=0.178 massB=0.506
p2,351,11,mixed,54,54,68,0.81,1.02,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.17895,0.85384,0,massA=0.153 massB=0.701
p2,505,16,mixed,139,139,234,0.6,1.0101,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.58888,0.94336,0,massA=0.556 massB=0.388
p2,770,25,mixed,124,124,207,0.76,1.2687,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.4727,0.87699,0,massA=0.462 massB=0.415
p2,315,10,gain,0,111,278,0.58,1.4526,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.76767,0.93421,0,massA=0.717 massB=0.217
p2,1051,35,neutral,0,91,133,0.68,0.9938,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.47461,0.86122,0,massA=0.409 massB=0.452
p2,218,7,neutral,0,63,98,0.64,0.9956,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.88364,0.80408,0,massA=0.0936 massB=0.711
p2,1059,35,neutral,0,91,133,0.68,0.9938,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39792,0.61438,0,massA=0.244 massB=0.37
